"BAHIABEER/TEIXEIRADEFREITAS(BA)","GEO NE","19.066","REVENDA","33319","2019-04-01 00:00:00","TOTAL"
"BEIRARIO/PETROLINA(PE)","GEO NE","12.608","REVENDA","58550","2019-04-01 00:00:00","TOTAL"
"CBB/BOQUIM(SE)","GEO NE","16.276","REVENDA","34012","2019-04-01 00:00:00","TOTAL"
"CBS/ITABAIANA(SE)","GEO NE","23.305","REVENDA","33834","2019-04-01 00:00:00","TOTAL"
"CLEDISBEL/UNIAODOSPALMARES(AL)","GEO NE","12.407","REVENDA","53406","2019-04-01 00:00:00","TOTAL"
"DIBEC/JACOBINA(BA)","GEO NE","9.571","REVENDA","125200","2019-04-01 00:00:00","TOTAL"
"DISBEC/SAOMIGUEL(AL)","GEO NE","10.878","REVENDA","161600","2019-04-01 00:00:00","TOTAL"
"DISKOL FILIAL/SEABRA(BA)","GEO NE","5.473","REVENDA","60722","2019-04-01 00:00:00","TOTAL"
"DISKOL/IRECE(BA)","GEO NE","13.081","REVENDA","30868","2019-04-01 00:00:00","TOTAL"
"DISKOLFILIAL/XIQUEXIQUE(BA)","GEO NE","6.345","REVENDA","60721","2019-04-01 00:00:00","TOTAL"
"JODIBE / FILIAL ARCO VERDE","GEO NE","10.575","REVENDA","79328","2019-04-01 00:00:00","TOTAL"
"JODIBE SERTÃO/SALGUEIRO (PE)","GEO NE","15.774","REVENDA","82641","2019-04-01 00:00:00","TOTAL"
"JODIBE/SERRATALHADA(PE)","GEO NE","11.292","REVENDA","100409","2019-04-01 00:00:00","TOTAL"
"PAU BRASIL ITAPORANGA","GEO NE","3.259","REVENDA","82028","2019-04-01 00:00:00","TOTAL"
"PAU BRASIL/FL. SUME(PB)","GEO NE","3.274","REVENDA","74754","2019-04-01 00:00:00","TOTAL"
"PAU BRASIL/PATOS(PB)","GEO NE","10.710","REVENDA","74753","2019-04-01 00:00:00","TOTAL"
"PAUBRASIL/SOUSA(PB)","GEO NE","19.071","REVENDA","48757","2019-04-01 00:00:00","TOTAL"
"REVALLE NORDESTE/RIB. POMBAL (BA)","GEO NE","13.703","REVENDA","82658","2019-04-01 00:00:00","TOTAL"
"REVALLE/JUAZEIRO(BA)","GEO NE","20.462","REVENDA","50514","2019-04-01 00:00:00","TOTAL"
"REVALLE/SENHORDOBONFIM(BA)","GEO NE","5.587","REVENDA","53866","2019-04-01 00:00:00","TOTAL"
"DIBRASA - DISTRIB7e+04 BRASIL LTDA.","GEO NO","7.425","REVENDA","","2019-04-01 00:00:00","TOTAL"
"GP7 DISTRIBUIDOR DE BEBIDAS LTDA8e+04","GEO NO","1.934","REVENDA","","2019-04-01 00:00:00","TOTAL"
"ABS/ALTAMIRA(PA)","GEO NO","4.926","REVENDA","58866","2019-04-01 00:00:00","TOTAL"
"ABS/TUCURUI(PA)","GEO NO","4.340","REVENDA","58832","2019-04-01 00:00:00","TOTAL"
"ALFA/TERESINA(PI)","GEO NO","39.936","REVENDA","142200","2019-04-01 00:00:00","TOTAL"
"ALFAFILIAL/TIMOM(MA)","GEO NO","3.868","REVENDA","142201","2019-04-01 00:00:00","TOTAL"
"ASANORTE/CAMPOMAIOR(PI)","GEO NO","16.222","REVENDA","82100","2019-04-01 00:00:00","TOTAL"
"ASANORTEFILIAL/PARNAÍBA(PI)","GEO NO","13.377","REVENDA","49593","2019-04-01 00:00:00","TOTAL"
"CIRNE/MOSSORO(RN)","GEO NO","13.296","REVENDA","36415","2019-04-01 00:00:00","TOTAL"
"DIBESA/IGUATU(CE)","GEO NO","11.135","REVENDA","100467","2019-04-01 00:00:00","TOTAL"
"DIBRASA/PINHEIRO(MA)","GEO NO","11.223","REVENDA","164900","2019-04-01 00:00:00","TOTAL"
"DILINO/SAOBERNARDO(MA)","GEO NO","4.905","REVENDA","160700","2019-04-01 00:00:00","TOTAL"
"DIMAB/ITAPECURUMIRIM(MA)","GEO NO","4.863","REVENDA","143900","2019-04-01 00:00:00","TOTAL"
"DISBECOL/CAICO(RN)","GEO NO","5.878","REVENDA","43200","2019-04-01 00:00:00","TOTAL"
"DISBECOL/PAU DOS FERROS(RN)","GEO NO","3.204","REVENDA","72981","2019-04-01 00:00:00","TOTAL"
"DISCAR DISTRIBUIDORA/PRESI. DUTRA(MA)","GEO NO","4.061","REVENDA","79847","2019-04-01 00:00:00","TOTAL"
"DISCAR/CAXIAS(MA)","GEO NO","15.243","REVENDA","56433","2019-04-01 00:00:00","TOTAL"
"DISCAR/TERESINA(PI)","GEO NO","25.783","REVENDA","180800","2019-04-01 00:00:00","TOTAL"
"DISFROTA","GEO NO","8.773","REVENDA","100478","2019-04-01 00:00:00","TOTAL"
"DISSOBEL/SOBRAL(CE)","GEO NO","10.747","REVENDA","100471","2019-04-01 00:00:00","TOTAL"
"DUNAS/ARACATI (CE)","GEO NO","12.951","REVENDA","82638","2019-04-01 00:00:00","TOTAL"
"ELDORADO/FLORIANO(PI)","GEO NO","5.866","REVENDA","81792","2019-04-01 00:00:00","TOTAL"
"GP7/ CAPANEMA(PA)","GEO NO","5.425","REVENDA","81726","2019-04-01 00:00:00","TOTAL"
"ITU/MACAPA(AP)","GEO NO","8.571","REVENDA","34066","2019-04-01 00:00:00","TOTAL"
"JODIBE - FILIAL BOM JESUS","GEO NO","2.660","REVENDA","73263","2019-04-01 00:00:00","TOTAL"
"JODIBE/JUAZEIRODONORTE(CE)","GEO NO","20.456","REVENDA","59955","2019-04-01 00:00:00","TOTAL"
"JODIBE/SÃO RAIMUNDO NONATO (PI)","GEO NO","3.795","REVENDA","71928","2019-04-01 00:00:00","TOTAL"
"LIBEL/ROSARIO(MA)","GEO NO","3.047","REVENDA","149100","2019-04-01 00:00:00","TOTAL"
"OLIVEIRA/ABAETETUBA(PA)","GEO NO","8.214","REVENDA","100661","2019-04-01 00:00:00","TOTAL"
"OLIVEIRA/BREVES(PA)","GEO NO","2.552","REVENDA","63925","2019-04-01 00:00:00","TOTAL"
"TOCANTINS/CAMETA(PA)","GEO NO","2.351","REVENDA","100706","2019-04-01 00:00:00","TOTAL"
"VIA BEBIDAS/PICOS","GEO NO","14.075","REVENDA","73088","2019-04-01 00:00:00","TOTAL"
"CAITE/COLATINA(ES)","GEO RJ/ES","22.556","REVENDA","22600","2019-04-01 00:00:00","TOTAL"
"IMPERIO/DUQUEDECAXIAS(RJ)","GEO RJ/ES","61.357","REVENDA","14100","2019-04-01 00:00:00","TOTAL"
"LINCECOSTAVERDE/ANGRADOSREIS(RJ)","GEO RJ/ES","13.180","REVENDA","51242","2019-04-01 00:00:00","TOTAL"
"MARBELA/SAOPEDRODAALDEIA(RJ)","GEO RJ/ES","50.372","REVENDA","94400","2019-04-01 00:00:00","TOTAL"
"SAORAFAELMATRIZ/LINHARES(ES)","GEO RJ/ES","28.960","REVENDA","118800","2019-04-01 00:00:00","TOTAL"
"BEVALE COMERCIO DE BEBIDAS LTDA9e+04","GEO SP","- 0","REVENDA","","2019-04-01 00:00:00","TOTAL"
"ATIVA/PIRACICABA(SP)","GEO SP","28.862","REVENDA","166600","2019-04-01 00:00:00","TOTAL"
"ATLANTICAVALE/LORENA(SP)","GEO SP","36.697","REVENDA","58554","2019-04-01 00:00:00","TOTAL"
"BRAPIRA/PIRASSUNUNGA(SP)","GEO SP","34.262","REVENDA","12000","2019-04-01 00:00:00","TOTAL"
"CONEBEL/SAOJOSEDORIOPRETO(SP)","GEO SP","36.045","REVENDA","100103","2019-04-01 00:00:00","TOTAL"
"DIBRAL/FERNANDOPOLIS(SP)","GEO SP","33.042","REVENDA","9301","2019-04-01 00:00:00","TOTAL"
"EXCELENTETIGERS/MARILIA(SP)","GEO SP","28.041","REVENDA","10400","2019-04-01 00:00:00","TOTAL"
"IMARUI/LITORALNORTE(SP)","GEO SP","20.385","REVENDA","62866","2019-04-01 00:00:00","TOTAL"
"MENEGAZZO / ITAPETININGA","GEO SP","14.647","REVENDA","76165","2019-04-01 00:00:00","TOTAL"
"MENEGAZZO/AVARÉ(SP)","GEO SP","25.813","REVENDA","55700","2019-04-01 00:00:00","TOTAL"
"MESSIAS/ASSIS(SP)","GEO SP","12.250","REVENDA","8800","2019-04-01 00:00:00","TOTAL"
"OURIBRAM/OURINHOS(SP)","GEO SP","14.495","REVENDA","114500","2019-04-01 00:00:00","TOTAL"
"RIBEIRABEER/REGISTRO(SP)","GEO SP","11.679","REVENDA","61532","2019-04-01 00:00:00","TOTAL"
"RIZATTI/FRANCA(SP)","GEO SP","60.137","REVENDA","66200","2019-04-01 00:00:00","TOTAL"
"ACB FILIAL/CHAPECO(SC)","GEO SUL","34.748","REVENDA","50307","2019-04-01 00:00:00","TOTAL"
"ACB FILIAL/SAOMIGUELDOESTE(SC)","GEO SUL","12.073","REVENDA","58530","2019-04-01 00:00:00","TOTAL"
"ACB MATRIZ/JOACABA(SC)","GEO SUL","23.569","REVENDA","104200","2019-04-01 00:00:00","TOTAL"
"ACB/CANOINHAS(SC)","GEO SUL","10.887","REVENDA","58124","2019-04-01 00:00:00","TOTAL"
"CARGNELUTTI/ROSARIO(RS)","GEO SUL","21.514","REVENDA","66733","2019-04-01 00:00:00","TOTAL"
"CARGNELUTTI/URUGUAIAN(RS)","GEO SUL","7.688","REVENDA","100604","2019-04-01 00:00:00","TOTAL"
"CERCHOP/UMUARAMA(PR)","GEO SUL","18.209","REVENDA","154100","2019-04-01 00:00:00","TOTAL"
"COBEZAL/CASCAVEL(PR)","GEO SUL","36.186","REVENDA","50900","2019-04-01 00:00:00","TOTAL"
"DANIELA/CANELA(RS)","GEO SUL","10.022","REVENDA","100566","2019-04-01 00:00:00","TOTAL"
"DISFONTE/PASSOFUNDO(RS)","GEO SUL","37.288","REVENDA","100558","2019-04-01 00:00:00","TOTAL"
"INCOBEL/LAGES(SC)","GEO SUL","10.530","REVENDA","62400","2019-04-01 00:00:00","TOTAL"
"INCOBEL/RIO DO SUL(SC)","GEO SUL","8.399","REVENDA","187300","2019-04-01 00:00:00","TOTAL"
"L.F.OLIVEIRA/MONTENEGRO(RS)","GEO SUL","14.147","REVENDA","100646","2019-04-01 00:00:00","TOTAL"
"NUERNBERG/CRICIUMA(SC)","GEO SUL","23.673","REVENDA","63600","2019-04-01 00:00:00","TOTAL"
"POLARTICA/BENTOGONCALVES(RS)","GEO SUL","9.680","REVENDA","100778","2019-04-01 00:00:00","TOTAL"
"PRINCIPE/JOINVILLE(SC)","GEO SUL","29.789","REVENDA","153800","2019-04-01 00:00:00","TOTAL"
"SODIBEL/WENC.BRAZ(PR)","GEO SUL","12.982","REVENDA","54800","2019-04-01 00:00:00","TOTAL"
"STEFFEN/SANTAROSA(RS)","GEO SUL","19.977","REVENDA","140900","2019-04-01 00:00:00","TOTAL"
"STEFFEN/SÃOBORJA(RS)","GEO SUL","7.130","REVENDA","60893","2019-04-01 00:00:00","TOTAL"
"UNIAO/IJUI(RS)","GEO SUL","32.248","REVENDA","64300","2019-04-01 00:00:00","TOTAL"
"UNICER/TUBARAO(SC)","GEO SUL","24.617","REVENDA","59979","2019-04-01 00:00:00","TOTAL"
"UNIDAS/PARANAVAI(PR)","GEO SUL","16.566","REVENDA","61282","2019-04-01 00:00:00","TOTAL"
"UNIMAR/OSORIO(RS)","GEO SUL","17.813","REVENDA","63000","2019-04-01 00:00:00","TOTAL"
"UNIVALE/ESTRELA(RS)","GEO SUL","19.661","REVENDA","40815","2019-04-01 00:00:00","TOTAL"
"VIRGINIA/MARINGA(PR)","GEO SUL","52.164","REVENDA","60737","2019-04-01 00:00:00","TOTAL"
"ROTELE-DISTRIBUIDORA DE BEBIDAS LTDA9e+04","GEO CO","- 0","REVENDA","","2019-05-01 00:00:00","TOTAL"
"AMASCOL/BOA VISTA (RR)","GEO CO","10.690","REVENDA","49535","2019-05-01 00:00:00","TOTAL"
"BRAMAM ITAITUBA","GEO CO","3.247","REVENDA","70335","2019-05-01 00:00:00","TOTAL"
"BRAMAM/PARINTINS(AM)","GEO CO","5.066","REVENDA","70313","2019-05-01 00:00:00","TOTAL"
"BRASBEL/LUZIANIA(GO)","GEO CO","29.972","REVENDA","73400","2019-05-01 00:00:00","TOTAL"
"CEMAR/GURUPI(TO)","GEO CO","14.664","REVENDA","186300","2019-05-01 00:00:00","TOTAL"
"CEMARFILIALDIANOPOLIS(TO)","GEO CO","7.175","REVENDA","59971","2019-05-01 00:00:00","TOTAL"
"CONESUL/PIMENTABUENO(RO)","GEO CO","45.252","REVENDA","158200","2019-05-01 00:00:00","TOTAL"
"CRUZEIRO/PRIMAVERADOLESTE(MT)","GEO CO","10.416","REVENDA","113100","2019-05-01 00:00:00","TOTAL"
"DISBENOP/SINOP(MT)","GEO CO","30.795","REVENDA","32352","2019-05-01 00:00:00","TOTAL"
"DISVALE/CANARANA(MT)","GEO CO","12.909","REVENDA","61333","2019-05-01 00:00:00","TOTAL"
"FORCANOVA/CORUMBA(MS)","GEO CO","6.222","REVENDA","158400","2019-05-01 00:00:00","TOTAL"
"GRANDOURADOS/DOURADOS(MS)","GEO CO","32.060","REVENDA","69800","2019-05-01 00:00:00","TOTAL"
"JURUA/CRUZEIRODOSUL(AC)","GEO CO","3.199","REVENDA","61367","2019-05-01 00:00:00","TOTAL"
"JURUA/FL.TARAUACA(AC)","GEO CO","633","REVENDA","61377","2019-05-01 00:00:00","TOTAL"
"MAXI/BGARÇA(MT)","GEO CO","9.679","REVENDA","60663","2019-05-01 00:00:00","TOTAL"
"NOVAANAPOLIS/ANAPOLIS(GO)","GEO CO","19.997","REVENDA","171600","2019-05-01 00:00:00","TOTAL"
"OVIDIO/FL.TRES LAGOAS(MS)","GEO CO","9.384","REVENDA","36038","2019-05-01 00:00:00","TOTAL"
"OVIDIO/PARANAIBA(MS)","GEO CO","7.681","REVENDA","10700","2019-05-01 00:00:00","TOTAL"
"PEREIRA/MORRINHOS(GO)","GEO CO","17.845","REVENDA","72400","2019-05-01 00:00:00","TOTAL"
"REGRA/APARECIDADEGOIANIA(GO)","GEO CO","109.140","REVENDA","54264","2019-05-01 00:00:00","TOTAL"
"REGRA/FILIALIPORA(GO)","GEO CO","9.215","REVENDA","60074","2019-05-01 00:00:00","TOTAL"
"ROTELE/AQUIDAUANA(MS)","GEO CO","9.737","REVENDA","61913","2019-05-01 00:00:00","TOTAL"
"ROTELE/CAMPOGRANDE(MS)","GEO CO","40.692","REVENDA","132000","2019-05-01 00:00:00","TOTAL"
"ROTELE/FLCOXIM(MS)","GEO CO","6.045","REVENDA","63785","2019-05-01 00:00:00","TOTAL"
"SANTABIER/SANTAREM(PA)","GEO CO","6.535","REVENDA","37646","2019-05-01 00:00:00","TOTAL"
"TEMAR/PALMAS(TO)","GEO CO","30.449","REVENDA","29537","2019-05-01 00:00:00","TOTAL"
"UNIDADE/URUACU(GO)","GEO CO","9.683","REVENDA","74179","2019-05-01 00:00:00","TOTAL"
"UNIDADEDISTRIBUIDORA/CERES(GO)","GEO CO","11.074","REVENDA","66961","2019-05-01 00:00:00","TOTAL"
"UNIDADEDISTRIBUIDORA/PORANGATU(GO)","GEO CO","6.395","REVENDA","66926","2019-05-01 00:00:00","TOTAL"
"AMARALFILIAL/CURVELO(MG)","GEO MG","12.474","REVENDA","29361","2019-05-01 00:00:00","TOTAL"
"AMARALFILIAL/PIRAPORA(MG)","GEO MG","8.864","REVENDA","65353","2019-05-01 00:00:00","TOTAL"
"ARAUJO/GOVVALADARES(MG)","GEO MG","26.668","REVENDA","53694","2019-05-01 00:00:00","TOTAL"
"BARRETO NOMAN/ITAOBIM(MG)","GEO MG","14.479","REVENDA","192600","2019-05-01 00:00:00","TOTAL"
"BARRETONOMAN/T.OTONI(MG)","GEO MG","15.491","REVENDA","181700","2019-05-01 00:00:00","TOTAL"
"BRASULMATRIZ/DIVINOPOLIS(MG)","GEO MG","29.415","REVENDA","188900","2019-05-01 00:00:00","TOTAL"
"CERVANTES/MONTESCLAROS(MG)","GEO MG","24.957","REVENDA","167400","2019-05-01 00:00:00","TOTAL"
"COBEBFILIAL/LAGOADAPRATA(MG)","GEO MG","25.493","REVENDA","188300","2019-05-01 00:00:00","TOTAL"
"COBEBMATRIZ/PARADEMINAS(MG)","GEO MG","20.830","REVENDA","77200","2019-05-01 00:00:00","TOTAL"
"DAMATA/LEPOLDINA(MG)","GEO MG","32.204","REVENDA","188800","2019-05-01 00:00:00","TOTAL"
"DILASA./LAGOASANTA(MG)","GEO MG","27.550","REVENDA","53696","2019-05-01 00:00:00","TOTAL"
"FARID MANHUACU/MANHUACU(MG)","GEO MG","6.788","REVENDA","56731","2019-05-01 00:00:00","TOTAL"
"FARID/MARIANA(MG)","GEO MG","6.695","REVENDA","32845","2019-05-01 00:00:00","TOTAL"
"FARID/PONTE NOVA(MG)","GEO MG","12.507","REVENDA","32846","2019-05-01 00:00:00","TOTAL"
"FARIDMATRIZ/CONS.LAFAIETE(MG)","GEO MG","8.814","REVENDA","75801","2019-05-01 00:00:00","TOTAL"
"MINASBEBMATRIZ/PASSOS(MG)","GEO MG","23.219","REVENDA","191200","2019-05-01 00:00:00","TOTAL"
"NOROESTE/UNAI(MG)","GEO MG","13.660","REVENDA","62026","2019-05-01 00:00:00","TOTAL"
"NORTE MG BEBIDAS/JANAÚBA(MG)","GEO MG","19.757","REVENDA","73212","2019-05-01 00:00:00","TOTAL"
"TARUMA/JUIZDEFORA(MG)","GEO MG","35.439","REVENDA","29670","2019-05-01 00:00:00","TOTAL"
"ZAGOPATOS","GEO MG","22.108","REVENDA","73000","2019-05-01 00:00:00","TOTAL"
"ADIB/STOANTONIOJESUS(BA)","GEO NE","14.332","REVENDA","54031","2019-05-01 00:00:00","TOTAL"
"BAHIABEER/TEIXEIRADEFREITAS(BA)","GEO NE","18.784","REVENDA","33319","2019-05-01 00:00:00","TOTAL"
"BEIRARIO/PETROLINA(PE)","GEO NE","10.082","REVENDA","58550","2019-05-01 00:00:00","TOTAL"
"CBB/BOQUIM(SE)","GEO NE","16.214","REVENDA","34012","2019-05-01 00:00:00","TOTAL"
"CBS/ITABAIANA(SE)","GEO NE","16.504","REVENDA","33834","2019-05-01 00:00:00","TOTAL"
"CLEDISBEL/UNIAODOSPALMARES(AL)","GEO NE","13.460","REVENDA","53406","2019-05-01 00:00:00","TOTAL"
"DIBEC/JACOBINA(BA)","GEO NE","8.700","REVENDA","125200","2019-05-01 00:00:00","TOTAL"
"DISBEC/SAOMIGUEL(AL)","GEO NE","12.005","REVENDA","161600","2019-05-01 00:00:00","TOTAL"
"DISKOL FILIAL/SEABRA(BA)","GEO NE","4.338","REVENDA","60722","2019-05-01 00:00:00","TOTAL"
"DISKOL/IRECE(BA)","GEO NE","8.658","REVENDA","30868","2019-05-01 00:00:00","TOTAL"
"DISKOLFILIAL/XIQUEXIQUE(BA)","GEO NE","6.005","REVENDA","60721","2019-05-01 00:00:00","TOTAL"
"JODIBE / FILIAL ARCO VERDE","GEO NE","9.705","REVENDA","79328","2019-05-01 00:00:00","TOTAL"
"JODIBE SERTÃO/SALGUEIRO (PE)","GEO NE","15.387","REVENDA","82641","2019-05-01 00:00:00","TOTAL"
"JODIBE/SERRATALHADA(PE)","GEO NE","11.497","REVENDA","100409","2019-05-01 00:00:00","TOTAL"
"PAU BRASIL ITAPORANGA","GEO NE","2.110","REVENDA","82028","2019-05-01 00:00:00","TOTAL"
"PAU BRASIL/FL. SUME(PB)","GEO NE","2.516","REVENDA","74754","2019-05-01 00:00:00","TOTAL"
"PAU BRASIL/PATOS(PB)","GEO NE","8.215","REVENDA","74753","2019-05-01 00:00:00","TOTAL"
"PAUBRASIL/SOUSA(PB)","GEO NE","14.018","REVENDA","48757","2019-05-01 00:00:00","TOTAL"
"REVALLE NORDESTE/RIB. POMBAL (BA)","GEO NE","10.735","REVENDA","82658","2019-05-01 00:00:00","TOTAL"
"REVALLE/JUAZEIRO(BA)","GEO NE","16.563","REVENDA","50514","2019-05-01 00:00:00","TOTAL"
"REVALLE/SENHORDOBONFIM(BA)","GEO NE","4.475","REVENDA","53866","2019-05-01 00:00:00","TOTAL"
"DIBRASA - DISTRIB7e+04 BRASIL LTDA.","GEO NO","7.488","REVENDA","","2019-05-01 00:00:00","TOTAL"
"GP7 DISTRIBUIDOR DE BEBIDAS LTDA8e+04","GEO NO","1.702","REVENDA","","2019-05-01 00:00:00","TOTAL"
"ABS/ALTAMIRA(PA)","GEO NO","5.339","REVENDA","58866","2019-05-01 00:00:00","TOTAL"
"ABS/TUCURUI(PA)","GEO NO","5.184","REVENDA","58832","2019-05-01 00:00:00","TOTAL"
"ALFA/TERESINA(PI)","GEO NO","35.243","REVENDA","142200","2019-05-01 00:00:00","TOTAL"
"ALFAFILIAL/TIMOM(MA)","GEO NO","3.714","REVENDA","142201","2019-05-01 00:00:00","TOTAL"
"ASANORTE/CAMPOMAIOR(PI)","GEO NO","19.203","REVENDA","82100","2019-05-01 00:00:00","TOTAL"
"ASANORTEFILIAL/PARNAÍBA(PI)","GEO NO","14.137","REVENDA","49593","2019-05-01 00:00:00","TOTAL"
"CIRNE/MOSSORO(RN)","GEO NO","12.887","REVENDA","36415","2019-05-01 00:00:00","TOTAL"
"DIBESA/IGUATU(CE)","GEO NO","11.502","REVENDA","100467","2019-05-01 00:00:00","TOTAL"
"DIBRASA/PINHEIRO(MA)","GEO NO","12.256","REVENDA","164900","2019-05-01 00:00:00","TOTAL"
"DILINO/SAOBERNARDO(MA)","GEO NO","4.509","REVENDA","160700","2019-05-01 00:00:00","TOTAL"
"DIMAB/ITAPECURUMIRIM(MA)","GEO NO","5.401","REVENDA","143900","2019-05-01 00:00:00","TOTAL"
"DISBECOL/CAICO(RN)","GEO NO","5.650","REVENDA","43200","2019-05-01 00:00:00","TOTAL"
"DISBECOL/PAU DOS FERROS(RN)","GEO NO","3.487","REVENDA","72981","2019-05-01 00:00:00","TOTAL"
"DISCAR DISTRIBUIDORA/PRESI. DUTRA(MA)","GEO NO","3.682","REVENDA","79847","2019-05-01 00:00:00","TOTAL"
"DISCAR/CAXIAS(MA)","GEO NO","13.926","REVENDA","56433","2019-05-01 00:00:00","TOTAL"
"DISCAR/TERESINA(PI)","GEO NO","18.392","REVENDA","180800","2019-05-01 00:00:00","TOTAL"
"DISFROTA","GEO NO","5.797","REVENDA","100478","2019-05-01 00:00:00","TOTAL"
"DISSOBEL/SOBRAL(CE)","GEO NO","11.679","REVENDA","100471","2019-05-01 00:00:00","TOTAL"
"DUNAS/ARACATI (CE)","GEO NO","13.721","REVENDA","82638","2019-05-01 00:00:00","TOTAL"
"ELDORADO/FLORIANO(PI)","GEO NO","6.313","REVENDA","81792","2019-05-01 00:00:00","TOTAL"
"GP7/ CAPANEMA(PA)","GEO NO","4.936","REVENDA","81726","2019-05-01 00:00:00","TOTAL"
"ITU/MACAPA(AP)","GEO NO","10.068","REVENDA","34066","2019-05-01 00:00:00","TOTAL"
"JODIBE - FILIAL BOM JESUS","GEO NO","3.619","REVENDA","73263","2019-05-01 00:00:00","TOTAL"
"JODIBE/JUAZEIRODONORTE(CE)","GEO NO","19.253","REVENDA","59955","2019-05-01 00:00:00","TOTAL"
"JODIBE/SÃO RAIMUNDO NONATO (PI)","GEO NO","4.017","REVENDA","71928","2019-05-01 00:00:00","TOTAL"
"LIBEL/ROSARIO(MA)","GEO NO","3.058","REVENDA","149100","2019-05-01 00:00:00","TOTAL"
"OLIVEIRA/ABAETETUBA(PA)","GEO NO","10.030","REVENDA","100661","2019-05-01 00:00:00","TOTAL"
"OLIVEIRA/BREVES(PA)","GEO NO","2.934","REVENDA","63925","2019-05-01 00:00:00","TOTAL"
"TOCANTINS/CAMETA(PA)","GEO NO","2.244","REVENDA","100706","2019-05-01 00:00:00","TOTAL"
"VIA BEBIDAS/PICOS","GEO NO","11.728","REVENDA","73088","2019-05-01 00:00:00","TOTAL"
"CAITE/COLATINA(ES)","GEO RJ/ES","17.480","REVENDA","22600","2019-05-01 00:00:00","TOTAL"
"IMPERIO/DUQUEDECAXIAS(RJ)","GEO RJ/ES","56.607","REVENDA","14100","2019-05-01 00:00:00","TOTAL"
"LINCECOSTAVERDE/ANGRADOSREIS(RJ)","GEO RJ/ES","11.681","REVENDA","51242","2019-05-01 00:00:00","TOTAL"
"MARBELA/SAOPEDRODAALDEIA(RJ)","GEO RJ/ES","40.266","REVENDA","94400","2019-05-01 00:00:00","TOTAL"
"SAORAFAELMATRIZ/LINHARES(ES)","GEO RJ/ES","25.716","REVENDA","118800","2019-05-01 00:00:00","TOTAL"
"BEVALE COMERCIO DE BEBIDAS LTDA9e+04","GEO SP","- 0","REVENDA","","2019-05-01 00:00:00","TOTAL"
"ATIVA/PIRACICABA(SP)","GEO SP","27.196","REVENDA","166600","2019-05-01 00:00:00","TOTAL"
"ATLANTICAVALE/LORENA(SP)","GEO SP","21.251","REVENDA","58554","2019-05-01 00:00:00","TOTAL"
"BRAPIRA/PIRASSUNUNGA(SP)","GEO SP","32.260","REVENDA","12000","2019-05-01 00:00:00","TOTAL"
"CONEBEL/SAOJOSEDORIOPRETO(SP)","GEO SP","32.776","REVENDA","100103","2019-05-01 00:00:00","TOTAL"
"DIBRAL/FERNANDOPOLIS(SP)","GEO SP","27.261","REVENDA","9301","2019-05-01 00:00:00","TOTAL"
"EXCELENTETIGERS/MARILIA(SP)","GEO SP","25.637","REVENDA","10400","2019-05-01 00:00:00","TOTAL"
"IMARUI/LITORALNORTE(SP)","GEO SP","15.602","REVENDA","62866","2019-05-01 00:00:00","TOTAL"
"MENEGAZZO / ITAPETININGA","GEO SP","14.136","REVENDA","76165","2019-05-01 00:00:00","TOTAL"
"MENEGAZZO/AVARÉ(SP)","GEO SP","24.152","REVENDA","55700","2019-05-01 00:00:00","TOTAL"
"MESSIAS/ASSIS(SP)","GEO SP","11.133","REVENDA","8800","2019-05-01 00:00:00","TOTAL"
"OURIBRAM/OURINHOS(SP)","GEO SP","11.546","REVENDA","114500","2019-05-01 00:00:00","TOTAL"
"RIBEIRABEER/REGISTRO(SP)","GEO SP","12.012","REVENDA","61532","2019-05-01 00:00:00","TOTAL"
"RIZATTI/FRANCA(SP)","GEO SP","51.744","REVENDA","66200","2019-05-01 00:00:00","TOTAL"
"ACB FILIAL/CHAPECO(SC)","GEO SUL","24.856","REVENDA","50307","2019-05-01 00:00:00","TOTAL"
"ACB FILIAL/SAOMIGUELDOESTE(SC)","GEO SUL","9.451","REVENDA","58530","2019-05-01 00:00:00","TOTAL"
"ACB MATRIZ/JOACABA(SC)","GEO SUL","15.154","REVENDA","104200","2019-05-01 00:00:00","TOTAL"
"ACB/CANOINHAS(SC)","GEO SUL","7.985","REVENDA","58124","2019-05-01 00:00:00","TOTAL"
"CARGNELUTTI/ROSARIO(RS)","GEO SUL","16.727","REVENDA","66733","2019-05-01 00:00:00","TOTAL"
"CARGNELUTTI/URUGUAIAN(RS)","GEO SUL","5.525","REVENDA","100604","2019-05-01 00:00:00","TOTAL"
"CERCHOP/UMUARAMA(PR)","GEO SUL","16.776","REVENDA","154100","2019-05-01 00:00:00","TOTAL"
"COBEZAL/CASCAVEL(PR)","GEO SUL","29.021","REVENDA","50900","2019-05-01 00:00:00","TOTAL"
"DANIELA/CANELA(RS)","GEO SUL","7.356","REVENDA","100566","2019-05-01 00:00:00","TOTAL"
"DISFONTE/PASSOFUNDO(RS)","GEO SUL","24.482","REVENDA","100558","2019-05-01 00:00:00","TOTAL"
"INCOBEL/LAGES(SC)","GEO SUL","9.425","REVENDA","62400","2019-05-01 00:00:00","TOTAL"
"INCOBEL/RIO DO SUL(SC)","GEO SUL","7.005","REVENDA","187300","2019-05-01 00:00:00","TOTAL"
"L.F.OLIVEIRA/MONTENEGRO(RS)","GEO SUL","9.735","REVENDA","100646","2019-05-01 00:00:00","TOTAL"
